schemaVersion,recordType,source_name,source_url,entityName,employeeCount
1.0,STARTUP,YCombinator,https://yc.com/companies/277,Cohere,2780
1.0,STARTUP,YCombinator,https://yc.com/companies/278,Mistral AI Inc.,2790
1.0,STARTUP,YCombinator,https://yc.com/companies/279,Runway,2800
1.0,STARTUP,YCombinator,https://yc.com/companies/280,OpenAI Inc.,2810
1.0,STARTUP,YCombinator,https://yc.com/companies/281,Anthropic,2820
1.0,STARTUP,YCombinator,https://yc.com/companies/282,Cohere Inc.,2830
1.0,STARTUP,YCombinator,https://yc.com/companies/283,Mistral AI,2840
1.0,STARTUP,YCombinator,https://yc.com/companies/284,Runway Inc.,2850
1.0,STARTUP,YCombinator,https://yc.com/companies/285,OpenAI,2860
1.0,STARTUP,YCombinator,https://yc.com/companies/286,Anthropic Inc.,2870
1.0,STARTUP,YCombinator,https://yc.com/companies/287,Cohere,2880
1.0,STARTUP,YCombinator,https://yc.com/companies/288,Mistral AI Inc.,2890
1.0,STARTUP,YCombinator,https://yc.com/companies/289,Runway,2900
1.0,STARTUP,YCombinator,https://yc.com/companies/290,OpenAI Inc.,2910
1.0,STARTUP,YCombinator,https://yc.com/companies/291,Anthropic,2920
1.0,STARTUP,YCombinator,https://yc.com/companies/292,Cohere Inc.,2930
1.0,STARTUP,YCombinator,https://yc.com/companies/293,Mistral AI,2940
1.0,STARTUP,YCombinator,https://yc.com/companies/294,Runway Inc.,2950
1.0,STARTUP,YCombinator,https://yc.com/companies/295,OpenAI,2960
1.0,STARTUP,YCombinator,https://yc.com/companies/296,Anthropic Inc.,2970
1.0,STARTUP,YCombinator,https://yc.com/companies/297,Cohere,2980
1.0,STARTUP,YCombinator,https://yc.com/companies/298,Mistral AI Inc.,2990
1.0,STARTUP,YCombinator,https://yc.com/companies/299,Runway,3000
1.0,STARTUP,YCombinator,https://yc.com/companies/300,OpenAI Inc.,3010
1.0,STARTUP,YCombinator,https://yc.com/companies/301,Anthropic,3020
1.0,STARTUP,YCombinator,https://yc.com/companies/302,Cohere Inc.,3030
1.0,STARTUP,YCombinator,https://yc.com/companies/303,Mistral AI,3040
1.0,STARTUP,YCombinator,https://yc.com/companies/304,Runway Inc.,3050
1.0,STARTUP,YCombinator,https://yc.com/companies/305,OpenAI,3060
1.0,STARTUP,YCombinator,https://yc.com/companies/306,Anthropic Inc.,3070
1.0,STARTUP,YCombinator,https://yc.com/companies/307,Cohere,3080
1.0,STARTUP,YCombinator,https://yc.com/companies/308,Mistral AI Inc.,3090
1.0,STARTUP,YCombinator,https://yc.com/companies/309,Runway,3100
1.0,STARTUP,YCombinator,https://yc.com/companies/310,OpenAI Inc.,3110
1.0,STARTUP,YCombinator,https://yc.com/companies/311,Anthropic,3120
1.0,STARTUP,YCombinator,https://yc.com/companies/312,Cohere Inc.,3130
1.0,STARTUP,YCombinator,https://yc.com/companies/313,Mistral AI,3140
1.0,STARTUP,YCombinator,https://yc.com/companies/314,Runway Inc.,3150
1.0,STARTUP,YCombinator,https://yc.com/companies/315,OpenAI,3160
1.0,STARTUP,YCombinator,https://yc.com/companies/316,Anthropic Inc.,3170
1.0,STARTUP,YCombinator,https://yc.com/companies/317,Cohere,3180
1.0,STARTUP,YCombinator,https://yc.com/companies/318,Mistral AI Inc.,3190
1.0,STARTUP,YCombinator,https://yc.com/companies/319,Runway,3200
1.0,STARTUP,YCombinator,https://yc.com/companies/320,OpenAI Inc.,3210
1.0,STARTUP,YCombinator,https://yc.com/companies/321,Anthropic,3220
1.0,STARTUP,YCombinator,https://yc.com/companies/322,Cohere Inc.,3230
1.0,STARTUP,YCombinator,https://yc.com/companies/323,Mistral AI,3240
1.0,STARTUP,YCombinator,https://yc.com/companies/324,Runway Inc.,3250
1.0,STARTUP,YCombinator,https://yc.com/companies/325,OpenAI,3260
1.0,STARTUP,YCombinator,https://yc.com/companies/326,Anthropic Inc.,3270
1.0,STARTUP,YCombinator,https://yc.com/companies/327,Cohere,3280
1.0,STARTUP,YCombinator,https://yc.com/companies/328,Mistral AI Inc.,3290
1.0,STARTUP,YCombinator,https://yc.com/companies/329,Runway,3300
1.0,STARTUP,YCombinator,https://yc.com/companies/330,OpenAI Inc.,3310
1.0,STARTUP,YCombinator,https://yc.com/companies/331,Anthropic,3320
1.0,STARTUP,YCombinator,https://yc.com/companies/332,Cohere Inc.,3330
1.0,STARTUP,YCombinator,https://yc.com/companies/333,Mistral AI,3340
1.0,STARTUP,YCombinator,https://yc.com/companies/334,Runway Inc.,3350
1.0,STARTUP,YCombinator,https://yc.com/companies/335,OpenAI,3360
1.0,STARTUP,YCombinator,https://yc.com/companies/336,Anthropic Inc.,3370
1.0,STARTUP,YCombinator,https://yc.com/companies/337,Cohere,3380
1.0,STARTUP,YCombinator,https://yc.com/companies/338,Mistral AI Inc.,3390
1.0,STARTUP,YCombinator,https://yc.com/companies/339,Runway,3400
1.0,STARTUP,YCombinator,https://yc.com/companies/340,OpenAI Inc.,3410
1.0,STARTUP,YCombinator,https://yc.com/companies/341,Anthropic,3420
1.0,STARTUP,YCombinator,https://yc.com/companies/342,Cohere Inc.,3430
1.0,STARTUP,YCombinator,https://yc.com/companies/343,Mistral AI,3440
1.0,STARTUP,YCombinator,https://yc.com/companies/344,Runway Inc.,3450
1.0,STARTUP,YCombinator,https://yc.com/companies/345,OpenAI,3460
1.0,STARTUP,YCombinator,https://yc.com/companies/346,Anthropic Inc.,3470
1.0,STARTUP,YCombinator,https://yc.com/companies/347,Cohere,3480
1.0,STARTUP,YCombinator,https://yc.com/companies/348,Mistral AI Inc.,3490
1.0,STARTUP,YCombinator,https://yc.com/companies/349,Runway,3500
1.0,STARTUP,YCombinator,https://yc.com/companies/350,OpenAI Inc.,3510
1.0,STARTUP,YCombinator,https://yc.com/companies/351,Anthropic,3520
1.0,STARTUP,YCombinator,https://yc.com/companies/352,Cohere Inc.,3530
1.0,STARTUP,YCombinator,https://yc.com/companies/353,Mistral AI,3540
1.0,STARTUP,YCombinator,https://yc.com/companies/354,Runway Inc.,3550
1.0,STARTUP,YCombinator,https://yc.com/companies/355,OpenAI,3560
1.0,STARTUP,YCombinator,https://yc.com/companies/356,Anthropic Inc.,3570
1.0,STARTUP,YCombinator,https://yc.com/companies/357,Cohere,3580
1.0,STARTUP,YCombinator,https://yc.com/companies/358,Mistral AI Inc.,3590
1.0,STARTUP,YCombinator,https://yc.com/companies/359,Runway,3600
1.0,STARTUP,YCombinator,https://yc.com/companies/360,OpenAI Inc.,3610
1.0,STARTUP,YCombinator,https://yc.com/companies/361,Anthropic,3620
1.0,STARTUP,YCombinator,https://yc.com/companies/362,Cohere Inc.,3630
