schemaVersion,recordType,source_name,source_url,entityName,employeeCount
1.0,STARTUP,YCombinator,https://yc.com/companies/41,Anthropic,420
1.0,STARTUP,YCombinator,https://yc.com/companies/42,Cohere,430
1.0,STARTUP,YCombinator,https://yc.com/companies/43,Mistral AI,440
1.0,STARTUP,YCombinator,https://yc.com/companies/44,Runway,450
1.0,STARTUP,YCombinator,https://yc.com/companies/45,OpenAI,460
1.0,STARTUP,YCombinator,https://yc.com/companies/46,Anthropic,470
1.0,STARTUP,YCombinator,https://yc.com/companies/47,Cohere,480
1.0,STARTUP,YCombinator,https://yc.com/companies/48,Mistral AI,490
1.0,STARTUP,YCombinator,https://yc.com/companies/49,Runway,500
1.0,STARTUP,YCombinator,https://yc.com/companies/50,OpenAI,510
1.0,STARTUP,YCombinator,https://yc.com/companies/51,Anthropic,520
1.0,STARTUP,YCombinator,https://yc.com/companies/52,Cohere,530
1.0,STARTUP,YCombinator,https://yc.com/companies/53,Mistral AI,540
1.0,STARTUP,YCombinator,https://yc.com/companies/54,Runway,550
1.0,STARTUP,YCombinator,https://yc.com/companies/55,OpenAI,560
1.0,STARTUP,YCombinator,https://yc.com/companies/56,Anthropic,570
1.0,STARTUP,YCombinator,https://yc.com/companies/57,Cohere,580
1.0,STARTUP,YCombinator,https://yc.com/companies/58,Mistral AI,590
1.0,STARTUP,YCombinator,https://yc.com/companies/59,Runway,600
1.0,STARTUP,YCombinator,https://yc.com/companies/60,OpenAI,610
1.0,STARTUP,YCombinator,https://yc.com/companies/61,Anthropic,620
1.0,STARTUP,YCombinator,https://yc.com/companies/62,Cohere,630
1.0,STARTUP,YCombinator,https://yc.com/companies/63,Mistral AI,640
1.0,STARTUP,YCombinator,https://yc.com/companies/64,Runway,650
1.0,STARTUP,YCombinator,https://yc.com/companies/65,OpenAI,660
1.0,STARTUP,YCombinator,https://yc.com/companies/66,Anthropic,670
1.0,STARTUP,YCombinator,https://yc.com/companies/67,Cohere,680
1.0,STARTUP,YCombinator,https://yc.com/companies/68,Mistral AI,690
1.0,STARTUP,YCombinator,https://yc.com/companies/69,Runway,700
1.0,STARTUP,YCombinator,https://yc.com/companies/70,OpenAI,710
1.0,STARTUP,YCombinator,https://yc.com/companies/71,Anthropic,720
1.0,STARTUP,YCombinator,https://yc.com/companies/72,Cohere,730
1.0,STARTUP,YCombinator,https://yc.com/companies/73,Mistral AI,740
1.0,STARTUP,YCombinator,https://yc.com/companies/74,Runway,750
1.0,STARTUP,YCombinator,https://yc.com/companies/75,OpenAI,760
1.0,STARTUP,YCombinator,https://yc.com/companies/76,Anthropic,770
1.0,STARTUP,YCombinator,https://yc.com/companies/77,Cohere,780
1.0,STARTUP,YCombinator,https://yc.com/companies/78,Mistral AI,790
1.0,STARTUP,YCombinator,https://yc.com/companies/79,Runway,800
1.0,STARTUP,YCombinator,https://yc.com/companies/80,OpenAI,810
1.0,STARTUP,YCombinator,https://yc.com/companies/81,Anthropic,820
1.0,STARTUP,YCombinator,https://yc.com/companies/82,Cohere,830
1.0,STARTUP,YCombinator,https://yc.com/companies/83,Mistral AI,840
1.0,STARTUP,YCombinator,https://yc.com/companies/84,Runway,850
1.0,STARTUP,YCombinator,https://yc.com/companies/85,OpenAI,860
1.0,STARTUP,YCombinator,https://yc.com/companies/86,Anthropic,870
1.0,STARTUP,YCombinator,https://yc.com/companies/87,Cohere,880
1.0,STARTUP,YCombinator,https://yc.com/companies/88,Mistral AI,890
1.0,STARTUP,YCombinator,https://yc.com/companies/89,Runway,900
1.0,STARTUP,YCombinator,https://yc.com/companies/90,OpenAI,910
1.0,STARTUP,YCombinator,https://yc.com/companies/91,Anthropic,920
1.0,STARTUP,YCombinator,https://yc.com/companies/92,Cohere,930
1.0,STARTUP,YCombinator,https://yc.com/companies/93,Mistral AI,940
1.0,STARTUP,YCombinator,https://yc.com/companies/94,Runway,950
1.0,STARTUP,YCombinator,https://yc.com/companies/95,OpenAI,960
1.0,STARTUP,YCombinator,https://yc.com/companies/96,Anthropic,970
1.0,STARTUP,YCombinator,https://yc.com/companies/97,Cohere,980
1.0,STARTUP,YCombinator,https://yc.com/companies/98,Mistral AI,990
1.0,STARTUP,YCombinator,https://yc.com/companies/99,Runway,1000
1.0,STARTUP,YCombinator,https://yc.com/companies/100,OpenAI,1010
1.0,STARTUP,YCombinator,https://yc.com/companies/101,Anthropic,1020
1.0,STARTUP,YCombinator,https://yc.com/companies/102,Cohere,1030
1.0,STARTUP,YCombinator,https://yc.com/companies/103,Mistral AI,1040
1.0,STARTUP,YCombinator,https://yc.com/companies/104,Runway,1050
1.0,STARTUP,YCombinator,https://yc.com/companies/105,OpenAI,1060
1.0,STARTUP,YCombinator,https://yc.com/companies/106,Anthropic,1070
1.0,STARTUP,YCombinator,https://yc.com/companies/107,Cohere,1080
1.0,STARTUP,YCombinator,https://yc.com/companies/108,Mistral AI,1090
1.0,STARTUP,YCombinator,https://yc.com/companies/109,Runway,1100
1.0,STARTUP,YCombinator,https://yc.com/companies/110,OpenAI,1110
1.0,STARTUP,YCombinator,https://yc.com/companies/111,Anthropic,1120
1.0,STARTUP,YCombinator,https://yc.com/companies/112,Cohere,1130
1.0,STARTUP,YCombinator,https://yc.com/companies/113,Mistral AI,1140
1.0,STARTUP,YCombinator,https://yc.com/companies/114,Runway,1150
1.0,STARTUP,YCombinator,https://yc.com/companies/115,OpenAI,1160
1.0,STARTUP,YCombinator,https://yc.com/companies/116,Anthropic,1170
1.0,STARTUP,YCombinator,https://yc.com/companies/117,Cohere,1180
1.0,STARTUP,YCombinator,https://yc.com/companies/118,Mistral AI,1190
1.0,STARTUP,YCombinator,https://yc.com/companies/119,Runway,1200
1.0,STARTUP,YCombinator,https://yc.com/companies/120,OpenAI,1210
1.0,STARTUP,YCombinator,https://yc.com/companies/121,Anthropic,1220
1.0,STARTUP,YCombinator,https://yc.com/companies/122,Cohere,1230
1.0,STARTUP,YCombinator,https://yc.com/companies/123,Mistral AI,1240
1.0,STARTUP,YCombinator,https://yc.com/companies/124,Runway,1250
1.0,STARTUP,YCombinator,https://yc.com/companies/125,OpenAI,1260
1.0,STARTUP,YCombinator,https://yc.com/companies/126,Anthropic,1270
1.0,STARTUP,YCombinator,https://yc.com/companies/127,Cohere,1280
1.0,STARTUP,YCombinator,https://yc.com/companies/128,Mistral AI,1290
1.0,STARTUP,YCombinator,https://yc.com/companies/129,Runway,1300
1.0,STARTUP,YCombinator,https://yc.com/companies/130,OpenAI,1310
1.0,STARTUP,YCombinator,https://yc.com/companies/131,Anthropic,1320
1.0,STARTUP,YCombinator,https://yc.com/companies/132,Cohere,1330
1.0,STARTUP,YCombinator,https://yc.com/companies/133,Mistral AI,1340
1.0,STARTUP,YCombinator,https://yc.com/companies/134,Runway,1350
1.0,STARTUP,YCombinator,https://yc.com/companies/135,OpenAI,1360
1.0,STARTUP,YCombinator,https://yc.com/companies/136,Anthropic,1370
1.0,STARTUP,YCombinator,https://yc.com/companies/137,Cohere,1380
1.0,STARTUP,YCombinator,https://yc.com/companies/138,Mistral AI,1390
1.0,STARTUP,YCombinator,https://yc.com/companies/139,Runway,1400
1.0,STARTUP,YCombinator,https://yc.com/companies/140,OpenAI,1410
1.0,STARTUP,YCombinator,https://yc.com/companies/141,Anthropic,1420
1.0,STARTUP,YCombinator,https://yc.com/companies/142,Cohere,1430
1.0,STARTUP,YCombinator,https://yc.com/companies/143,Mistral AI,1440
1.0,STARTUP,YCombinator,https://yc.com/companies/144,Runway,1450
1.0,STARTUP,YCombinator,https://yc.com/companies/145,OpenAI,1460
1.0,STARTUP,YCombinator,https://yc.com/companies/146,Anthropic,1470
1.0,STARTUP,YCombinator,https://yc.com/companies/147,Cohere,1480
1.0,STARTUP,YCombinator,https://yc.com/companies/148,Mistral AI,1490
1.0,STARTUP,YCombinator,https://yc.com/companies/149,Runway,1500
1.0,STARTUP,YCombinator,https://yc.com/companies/150,OpenAI,1510
1.0,STARTUP,YCombinator,https://yc.com/companies/151,Anthropic,1520
1.0,STARTUP,YCombinator,https://yc.com/companies/152,Cohere,1530
1.0,STARTUP,YCombinator,https://yc.com/companies/153,Mistral AI,1540
1.0,STARTUP,YCombinator,https://yc.com/companies/154,Runway,1550
1.0,STARTUP,YCombinator,https://yc.com/companies/155,OpenAI,1560
1.0,STARTUP,YCombinator,https://yc.com/companies/156,Anthropic,1570
1.0,STARTUP,YCombinator,https://yc.com/companies/157,Cohere,1580
1.0,STARTUP,YCombinator,https://yc.com/companies/158,Mistral AI,1590
1.0,STARTUP,YCombinator,https://yc.com/companies/159,Runway,1600
1.0,STARTUP,YCombinator,https://yc.com/companies/160,OpenAI,1610
1.0,STARTUP,YCombinator,https://yc.com/companies/161,Anthropic,1620
1.0,STARTUP,YCombinator,https://yc.com/companies/162,Cohere,1630
1.0,STARTUP,YCombinator,https://yc.com/companies/163,Mistral AI,1640
1.0,STARTUP,YCombinator,https://yc.com/companies/164,Runway,1650
1.0,STARTUP,YCombinator,https://yc.com/companies/165,OpenAI,1660
1.0,STARTUP,YCombinator,https://yc.com/companies/166,Anthropic,1670
1.0,STARTUP,YCombinator,https://yc.com/companies/167,Cohere,1680
1.0,STARTUP,YCombinator,https://yc.com/companies/168,Mistral AI,1690
1.0,STARTUP,YCombinator,https://yc.com/companies/169,Runway,1700
1.0,STARTUP,YCombinator,https://yc.com/companies/170,OpenAI,1710
1.0,STARTUP,YCombinator,https://yc.com/companies/171,Anthropic,1720
1.0,STARTUP,YCombinator,https://yc.com/companies/172,Cohere,1730
1.0,STARTUP,YCombinator,https://yc.com/companies/173,Mistral AI,1740
1.0,STARTUP,YCombinator,https://yc.com/companies/174,Runway,1750
1.0,STARTUP,YCombinator,https://yc.com/companies/175,OpenAI,1760
1.0,STARTUP,YCombinator,https://yc.com/companies/176,Anthropic,1770
1.0,STARTUP,YCombinator,https://yc.com/companies/177,Cohere,1780
1.0,STARTUP,YCombinator,https://yc.com/companies/178,Mistral AI,1790
1.0,STARTUP,YCombinator,https://yc.com/companies/179,Runway,1800
1.0,STARTUP,YCombinator,https://yc.com/companies/180,OpenAI,1810
1.0,STARTUP,YCombinator,https://yc.com/companies/181,Anthropic,1820
1.0,STARTUP,YCombinator,https://yc.com/companies/182,Cohere,1830
1.0,STARTUP,YCombinator,https://yc.com/companies/183,Mistral AI,1840
1.0,STARTUP,YCombinator,https://yc.com/companies/184,Runway,1850
1.0,STARTUP,YCombinator,https://yc.com/companies/185,OpenAI,1860
1.0,STARTUP,YCombinator,https://yc.com/companies/186,Anthropic,1870
1.0,STARTUP,YCombinator,https://yc.com/companies/187,Cohere,1880
1.0,STARTUP,YCombinator,https://yc.com/companies/188,Mistral AI,1890
1.0,STARTUP,YCombinator,https://yc.com/companies/189,Runway,1900
1.0,STARTUP,YCombinator,https://yc.com/companies/190,OpenAI,1910
1.0,STARTUP,YCombinator,https://yc.com/companies/191,Anthropic,1920
1.0,STARTUP,YCombinator,https://yc.com/companies/192,Cohere,1930
1.0,STARTUP,YCombinator,https://yc.com/companies/193,Mistral AI,1940
1.0,STARTUP,YCombinator,https://yc.com/companies/194,Runway,1950
1.0,STARTUP,YCombinator,https://yc.com/companies/195,OpenAI,1960
1.0,STARTUP,YCombinator,https://yc.com/companies/196,Anthropic,1970
1.0,STARTUP,YCombinator,https://yc.com/companies/197,Cohere,1980
1.0,STARTUP,YCombinator,https://yc.com/companies/198,Mistral AI,1990
1.0,STARTUP,YCombinator,https://yc.com/companies/199,Runway,2000
1.0,STARTUP,YCombinator,https://yc.com/companies/200,OpenAI,2010
1.0,STARTUP,YCombinator,https://yc.com/companies/201,Anthropic,2020
1.0,STARTUP,YCombinator,https://yc.com/companies/202,Cohere,2030
1.0,STARTUP,YCombinator,https://yc.com/companies/203,Mistral AI,2040
1.0,STARTUP,YCombinator,https://yc.com/companies/204,Runway,2050
1.0,STARTUP,YCombinator,https://yc.com/companies/205,OpenAI,2060
1.0,STARTUP,YCombinator,https://yc.com/companies/206,Anthropic,2070
1.0,STARTUP,YCombinator,https://yc.com/companies/207,Cohere,2080
1.0,STARTUP,YCombinator,https://yc.com/companies/208,Mistral AI,2090
1.0,STARTUP,YCombinator,https://yc.com/companies/209,Runway,2100
1.0,STARTUP,YCombinator,https://yc.com/companies/210,OpenAI,2110
1.0,STARTUP,YCombinator,https://yc.com/companies/211,Anthropic,2120
1.0,STARTUP,YCombinator,https://yc.com/companies/212,Cohere,2130
1.0,STARTUP,YCombinator,https://yc.com/companies/213,Mistral AI,2140
1.0,STARTUP,YCombinator,https://yc.com/companies/214,Runway,2150
1.0,STARTUP,YCombinator,https://yc.com/companies/215,OpenAI,2160
1.0,STARTUP,YCombinator,https://yc.com/companies/216,Anthropic,2170
1.0,STARTUP,YCombinator,https://yc.com/companies/217,Cohere,2180
1.0,STARTUP,YCombinator,https://yc.com/companies/218,Mistral AI,2190
1.0,STARTUP,YCombinator,https://yc.com/companies/219,Runway,2200
1.0,STARTUP,YCombinator,https://yc.com/companies/220,OpenAI,2210
1.0,STARTUP,YCombinator,https://yc.com/companies/221,Anthropic,2220
1.0,STARTUP,YCombinator,https://yc.com/companies/222,Cohere,2230
1.0,STARTUP,YCombinator,https://yc.com/companies/223,Mistral AI,2240
1.0,STARTUP,YCombinator,https://yc.com/companies/224,Runway,2250
1.0,STARTUP,YCombinator,https://yc.com/companies/225,OpenAI,2260
1.0,STARTUP,YCombinator,https://yc.com/companies/226,Anthropic,2270
1.0,STARTUP,YCombinator,https://yc.com/companies/227,Cohere,2280
1.0,STARTUP,YCombinator,https://yc.com/companies/228,Mistral AI,2290
1.0,STARTUP,YCombinator,https://yc.com/companies/229,Runway,2300
1.0,STARTUP,YCombinator,https://yc.com/companies/230,OpenAI,2310
1.0,STARTUP,YCombinator,https://yc.com/companies/231,Anthropic,2320
1.0,STARTUP,YCombinator,https://yc.com/companies/232,Cohere,2330
1.0,STARTUP,YCombinator,https://yc.com/companies/233,Mistral AI,2340
1.0,STARTUP,YCombinator,https://yc.com/companies/234,Runway,2350
1.0,STARTUP,YCombinator,https://yc.com/companies/235,OpenAI,2360
1.0,STARTUP,YCombinator,https://yc.com/companies/236,Anthropic,2370
1.0,STARTUP,YCombinator,https://yc.com/companies/237,Cohere,2380
1.0,STARTUP,YCombinator,https://yc.com/companies/238,Mistral AI,2390
1.0,STARTUP,YCombinator,https://yc.com/companies/239,Runway,2400
1.0,STARTUP,YCombinator,https://yc.com/companies/240,OpenAI,2410
1.0,STARTUP,YCombinator,https://yc.com/companies/241,Anthropic,2420
1.0,STARTUP,YCombinator,https://yc.com/companies/242,Cohere,2430
1.0,STARTUP,YCombinator,https://yc.com/companies/243,Mistral AI,2440
1.0,STARTUP,YCombinator,https://yc.com/companies/244,Runway,2450
1.0,STARTUP,YCombinator,https://yc.com/companies/245,OpenAI,2460
1.0,STARTUP,YCombinator,https://yc.com/companies/246,Anthropic,2470
1.0,STARTUP,YCombinator,https://yc.com/companies/247,Cohere,2480
1.0,STARTUP,YCombinator,https://yc.com/companies/248,Mistral AI,2490
1.0,STARTUP,YCombinator,https://yc.com/companies/249,Runway,2500
1.0,STARTUP,YCombinator,https://yc.com/companies/250,OpenAI,2510
1.0,STARTUP,YCombinator,https://yc.com/companies/251,Anthropic,2520
1.0,STARTUP,YCombinator,https://yc.com/companies/252,Cohere,2530
1.0,STARTUP,YCombinator,https://yc.com/companies/253,Mistral AI,2540
1.0,STARTUP,YCombinator,https://yc.com/companies/254,Runway,2550
1.0,STARTUP,YCombinator,https://yc.com/companies/255,OpenAI,2560
1.0,STARTUP,YCombinator,https://yc.com/companies/256,Anthropic,2570
1.0,STARTUP,YCombinator,https://yc.com/companies/257,Cohere,2580
1.0,STARTUP,YCombinator,https://yc.com/companies/258,Mistral AI,2590
1.0,STARTUP,YCombinator,https://yc.com/companies/259,Runway,2600
1.0,STARTUP,YCombinator,https://yc.com/companies/260,OpenAI,2610
1.0,STARTUP,YCombinator,https://yc.com/companies/261,Anthropic,2620
1.0,STARTUP,YCombinator,https://yc.com/companies/262,Cohere,2630
1.0,STARTUP,YCombinator,https://yc.com/companies/263,Mistral AI,2640
1.0,STARTUP,YCombinator,https://yc.com/companies/264,Runway,2650
1.0,STARTUP,YCombinator,https://yc.com/companies/265,OpenAI,2660
1.0,STARTUP,YCombinator,https://yc.com/companies/266,Anthropic,2670
1.0,STARTUP,YCombinator,https://yc.com/companies/267,Cohere,2680
1.0,STARTUP,YCombinator,https://yc.com/companies/268,Mistral AI,2690
1.0,STARTUP,YCombinator,https://yc.com/companies/269,Runway,2700
1.0,STARTUP,YCombinator,https://yc.com/companies/270,OpenAI,2710
1.0,STARTUP,YCombinator,https://yc.com/companies/271,Anthropic,2720
1.0,STARTUP,YCombinator,https://yc.com/companies/272,Cohere,2730
1.0,STARTUP,YCombinator,https://yc.com/companies/273,Mistral AI,2740
1.0,STARTUP,YCombinator,https://yc.com/companies/274,Runway,2750
1.0,STARTUP,YCombinator,https://yc.com/companies/275,OpenAI,2760
1.0,STARTUP,YCombinator,https://yc.com/companies/276,Anthropic,2770
1.0,STARTUP,YCombinator,https://yc.com/companies/277,Cohere,2780
1.0,STARTUP,YCombinator,https://yc.com/companies/278,Mistral AI,2790
1.0,STARTUP,YCombinator,https://yc.com/companies/279,Runway,2800
1.0,STARTUP,YCombinator,https://yc.com/companies/280,OpenAI,2810
1.0,STARTUP,YCombinator,https://yc.com/companies/281,Anthropic,2820
1.0,STARTUP,YCombinator,https://yc.com/companies/282,Cohere,2830
1.0,STARTUP,YCombinator,https://yc.com/companies/283,Mistral AI,2840
1.0,STARTUP,YCombinator,https://yc.com/companies/284,Runway,2850
1.0,STARTUP,YCombinator,https://yc.com/companies/285,OpenAI,2860
1.0,STARTUP,YCombinator,https://yc.com/companies/286,Anthropic,2870
1.0,STARTUP,YCombinator,https://yc.com/companies/287,Cohere,2880
1.0,STARTUP,YCombinator,https://yc.com/companies/288,Mistral AI,2890
1.0,STARTUP,YCombinator,https://yc.com/companies/289,Runway,2900
1.0,STARTUP,YCombinator,https://yc.com/companies/290,OpenAI,2910
1.0,STARTUP,YCombinator,https://yc.com/companies/291,Anthropic,2920
1.0,STARTUP,YCombinator,https://yc.com/companies/292,Cohere,2930
1.0,STARTUP,YCombinator,https://yc.com/companies/293,Mistral AI,2940
1.0,STARTUP,YCombinator,https://yc.com/companies/294,Runway,2950
1.0,STARTUP,YCombinator,https://yc.com/companies/295,OpenAI,2960
1.0,STARTUP,YCombinator,https://yc.com/companies/296,Anthropic,2970
1.0,STARTUP,YCombinator,https://yc.com/companies/297,Cohere,2980
1.0,STARTUP,YCombinator,https://yc.com/companies/298,Mistral AI,2990
1.0,STARTUP,YCombinator,https://yc.com/companies/299,Runway,3000
1.0,STARTUP,YCombinator,https://yc.com/companies/300,OpenAI,3010
1.0,STARTUP,YCombinator,https://yc.com/companies/301,Anthropic,3020
1.0,STARTUP,YCombinator,https://yc.com/companies/302,Cohere,3030
1.0,STARTUP,YCombinator,https://yc.com/companies/303,Mistral AI,3040
1.0,STARTUP,YCombinator,https://yc.com/companies/304,Runway,3050
1.0,STARTUP,YCombinator,https://yc.com/companies/305,OpenAI,3060
1.0,STARTUP,YCombinator,https://yc.com/companies/306,Anthropic,3070
1.0,STARTUP,YCombinator,https://yc.com/companies/307,Cohere,3080
1.0,STARTUP,YCombinator,https://yc.com/companies/308,Mistral AI,3090
1.0,STARTUP,YCombinator,https://yc.com/companies/309,Runway,3100
1.0,STARTUP,YCombinator,https://yc.com/companies/310,OpenAI,3110
1.0,STARTUP,YCombinator,https://yc.com/companies/311,Anthropic,3120
1.0,STARTUP,YCombinator,https://yc.com/companies/312,Cohere,3130
1.0,STARTUP,YCombinator,https://yc.com/companies/313,Mistral AI,3140
1.0,STARTUP,YCombinator,https://yc.com/companies/314,Runway,3150
1.0,STARTUP,YCombinator,https://yc.com/companies/315,OpenAI,3160
1.0,STARTUP,YCombinator,https://yc.com/companies/316,Anthropic,3170
1.0,STARTUP,YCombinator,https://yc.com/companies/317,Cohere,3180
1.0,STARTUP,YCombinator,https://yc.com/companies/318,Mistral AI,3190
1.0,STARTUP,YCombinator,https://yc.com/companies/319,Runway,3200
1.0,STARTUP,YCombinator,https://yc.com/companies/320,OpenAI,3210
1.0,STARTUP,YCombinator,https://yc.com/companies/321,Anthropic,3220
1.0,STARTUP,YCombinator,https://yc.com/companies/322,Cohere,3230
1.0,STARTUP,YCombinator,https://yc.com/companies/323,Mistral AI,3240
1.0,STARTUP,YCombinator,https://yc.com/companies/324,Runway,3250
1.0,STARTUP,YCombinator,https://yc.com/companies/325,OpenAI,3260
1.0,STARTUP,YCombinator,https://yc.com/companies/326,Anthropic,3270
1.0,STARTUP,YCombinator,https://yc.com/companies/327,Cohere,3280
1.0,STARTUP,YCombinator,https://yc.com/companies/328,Mistral AI,3290
1.0,STARTUP,YCombinator,https://yc.com/companies/329,Runway,3300
1.0,STARTUP,YCombinator,https://yc.com/companies/330,OpenAI,3310
1.0,STARTUP,YCombinator,https://yc.com/companies/331,Anthropic,3320
1.0,STARTUP,YCombinator,https://yc.com/companies/332,Cohere,3330
1.0,STARTUP,YCombinator,https://yc.com/companies/333,Mistral AI,3340
1.0,STARTUP,YCombinator,https://yc.com/companies/334,Runway,3350
1.0,STARTUP,YCombinator,https://yc.com/companies/335,OpenAI,3360
1.0,STARTUP,YCombinator,https://yc.com/companies/336,Anthropic,3370
1.0,STARTUP,YCombinator,https://yc.com/companies/337,Cohere,3380
1.0,STARTUP,YCombinator,https://yc.com/companies/338,Mistral AI,3390
1.0,STARTUP,YCombinator,https://yc.com/companies/339,Runway,3400
1.0,STARTUP,YCombinator,https://yc.com/companies/340,OpenAI,3410
1.0,STARTUP,YCombinator,https://yc.com/companies/341,Anthropic,3420
1.0,STARTUP,YCombinator,https://yc.com/companies/342,Cohere,3430
1.0,STARTUP,YCombinator,https://yc.com/companies/343,Mistral AI,3440
1.0,STARTUP,YCombinator,https://yc.com/companies/344,Runway,3450
1.0,STARTUP,YCombinator,https://yc.com/companies/345,OpenAI,3460
1.0,STARTUP,YCombinator,https://yc.com/companies/346,Anthropic,3470
1.0,STARTUP,YCombinator,https://yc.com/companies/347,Cohere,3480
1.0,STARTUP,YCombinator,https://yc.com/companies/348,Mistral AI,3490
1.0,STARTUP,YCombinator,https://yc.com/companies/349,Runway,3500
1.0,STARTUP,YCombinator,https://yc.com/companies/350,OpenAI,3510
1.0,STARTUP,YCombinator,https://yc.com/companies/351,Anthropic,3520
1.0,STARTUP,YCombinator,https://yc.com/companies/352,Cohere,3530
1.0,STARTUP,YCombinator,https://yc.com/companies/353,Mistral AI,3540
1.0,STARTUP,YCombinator,https://yc.com/companies/354,Runway,3550
1.0,STARTUP,YCombinator,https://yc.com/companies/355,OpenAI,3560
1.0,STARTUP,YCombinator,https://yc.com/companies/356,Anthropic,3570
1.0,STARTUP,YCombinator,https://yc.com/companies/357,Cohere,3580
1.0,STARTUP,YCombinator,https://yc.com/companies/358,Mistral AI,3590
1.0,STARTUP,YCombinator,https://yc.com/companies/359,Runway,3600
1.0,STARTUP,YCombinator,https://yc.com/companies/360,OpenAI,3610
1.0,STARTUP,YCombinator,https://yc.com/companies/361,Anthropic,3620
1.0,STARTUP,YCombinator,https://yc.com/companies/362,Cohere,3630
1.0,STARTUP,YCombinator,https://yc.com/companies/363,Mistral AI,3640
1.0,STARTUP,YCombinator,https://yc.com/companies/364,Runway,3650
1.0,STARTUP,YCombinator,https://yc.com/companies/365,OpenAI,3660
1.0,STARTUP,YCombinator,https://yc.com/companies/366,Anthropic,3670
1.0,STARTUP,YCombinator,https://yc.com/companies/367,Cohere,3680
1.0,STARTUP,YCombinator,https://yc.com/companies/368,Mistral AI,3690
1.0,STARTUP,YCombinator,https://yc.com/companies/369,Runway,3700
1.0,STARTUP,YCombinator,https://yc.com/companies/370,OpenAI,3710
1.0,STARTUP,YCombinator,https://yc.com/companies/371,Anthropic,3720
1.0,STARTUP,YCombinator,https://yc.com/companies/372,Cohere,3730
1.0,STARTUP,YCombinator,https://yc.com/companies/373,Mistral AI,3740
1.0,STARTUP,YCombinator,https://yc.com/companies/374,Runway,3750
1.0,STARTUP,YCombinator,https://yc.com/companies/375,OpenAI,3760
1.0,STARTUP,YCombinator,https://yc.com/companies/376,Anthropic,3770
1.0,STARTUP,YCombinator,https://yc.com/companies/377,Cohere,3780
1.0,STARTUP,YCombinator,https://yc.com/companies/378,Mistral AI,3790
1.0,STARTUP,YCombinator,https://yc.com/companies/379,Runway,3800
1.0,STARTUP,YCombinator,https://yc.com/companies/380,OpenAI,3810
1.0,STARTUP,YCombinator,https://yc.com/companies/381,Anthropic,3820
1.0,STARTUP,YCombinator,https://yc.com/companies/382,Cohere,3830
